mes_ano,Bola1,count_MMYY_bola1,Bola2,count_MMYY_bola2,Bola3,count_MMYY_bola3,Bola4,count_MMYY_bola4,Bola5,count_MMYY_bola5,Bola6,count_MMYY_bola6
03/2010,5,2,0,0,0,0,0,0,0,0,0,0
03/2010,6,1,0,0,0,0,0,0,0,0,0,0
03/2010,18,1,0,0,0,0,0,0,0,0,0,0
03/2010,20,1,0,0,0,0,0,0,0,0,0,0
03/2010,22,1,0,0,0,0,0,0,0,0,0,0
03/2010,23,1,0,0,0,0,0,0,0,0,0,0
03/2011,3,1,0,0,0,0,0,0,0,0,0,0
03/2011,4,4,0,0,0,0,0,0,0,0,0,0
03/2011,5,2,0,0,0,0,0,0,0,0,0,0
03/2011,6,1,0,0,0,0,0,0,0,0,0,0
03/2011,13,1,0,0,0,0,0,0,0,0,0,0
03/2012,2,2,0,0,0,0,0,0,0,0,0,0
03/2012,3,2,0,0,0,0,0,0,0,0,0,0
03/2012,5,1,0,0,0,0,0,0,0,0,0,0
03/2012,6,1,0,0,0,0,0,0,0,0,0,0
03/2012,7,1,0,0,0,0,0,0,0,0,0,0
03/2012,9,1,0,0,0,0,0,0,0,0,0,0
03/2012,10,1,0,0,0,0,0,0,0,0,0,0
03/2012,14,1,0,0,0,0,0,0,0,0,0,0
03/2013,1,1,0,0,0,0,0,0,0,0,0,0
03/2013,2,1,0,0,0,0,0,0,0,0,0,0
03/2013,3,1,0,0,0,0,0,0,0,0,0,0
03/2013,4,1,0,0,0,0,0,0,0,0,0,0
03/2013,9,1,0,0,0,0,0,0,0,0,0,0
03/2013,10,1,0,0,0,0,0,0,0,0,0,0
03/2013,12,1,0,0,0,0,0,0,0,0,0,0
03/2013,17,1,0,0,0,0,0,0,0,0,0,0
03/2013,21,1,0,0,0,0,0,0,0,0,0,0
03/2014,1,2,0,0,0,0,0,0,0,0,0,0
03/2014,2,2,0,0,0,0,0,0,0,0,0,0
03/2014,3,2,0,0,0,0,0,0,0,0,0,0
03/2014,8,1,0,0,0,0,0,0,0,0,0,0
03/2014,14,1,0,0,0,0,0,0,0,0,0,0
03/2014,25,1,0,0,0,0,0,0,0,0,0,0
03/2015,2,1,0,0,0,0,0,0,0,0,0,0
03/2015,3,1,0,0,0,0,0,0,0,0,0,0
03/2015,4,1,0,0,0,0,0,0,0,0,0,0
03/2015,9,2,0,0,0,0,0,0,0,0,0,0
03/2015,15,1,0,0,0,0,0,0,0,0,0,0
03/2015,18,1,0,0,0,0,0,0,0,0,0,0
03/2015,21,1,0,0,0,0,0,0,0,0,0,0
03/2016,1,1,0,0,0,0,0,0,0,0,0,0
03/2016,2,3,0,0,0,0,0,0,0,0,0,0
03/2016,4,1,0,0,0,0,0,0,0,0,0,0
03/2016,6,2,0,0,0,0,0,0,0,0,0,0
03/2016,20,1,0,0,0,0,0,0,0,0,0,0
03/2016,22,1,0,0,0,0,0,0,0,0,0,0
03/2016,30,1,0,0,0,0,0,0,0,0,0,0
03/2017,2,1,0,0,0,0,0,0,0,0,0,0
03/2017,3,1,0,0,0,0,0,0,0,0,0,0
03/2017,4,2,0,0,0,0,0,0,0,0,0,0
03/2017,6,1,0,0,0,0,0,0,0,0,0,0
03/2017,10,1,0,0,0,0,0,0,0,0,0,0
03/2017,11,1,0,0,0,0,0,0,0,0,0,0
03/2017,16,2,0,0,0,0,0,0,0,0,0,0
03/2018,1,1,0,0,0,0,0,0,0,0,0,0
03/2018,2,1,0,0,0,0,0,0,0,0,0,0
03/2018,4,2,0,0,0,0,0,0,0,0,0,0
03/2018,7,1,0,0,0,0,0,0,0,0,0,0
03/2018,10,1,0,0,0,0,0,0,0,0,0,0
03/2018,11,1,0,0,0,0,0,0,0,0,0,0
03/2018,16,1,0,0,0,0,0,0,0,0,0,0
03/2018,23,1,0,0,0,0,0,0,0,0,0,0
03/2019,1,2,0,0,0,0,0,0,0,0,0,0
03/2019,2,1,0,0,0,0,0,0,0,0,0,0
03/2019,4,1,0,0,0,0,0,0,0,0,0,0
03/2019,5,1,0,0,0,0,0,0,0,0,0,0
03/2019,6,1,0,0,0,0,0,0,0,0,0,0
03/2019,9,1,0,0,0,0,0,0,0,0,0,0
03/2019,13,1,0,0,0,0,0,0,0,0,0,0
03/2019,19,1,0,0,0,0,0,0,0,0,0,0
03/2020,1,2,0,0,0,0,0,0,0,0,0,0
03/2020,3,1,0,0,0,0,0,0,0,0,0,0
03/2020,5,2,0,0,0,0,0,0,0,0,0,0
03/2020,7,2,0,0,0,0,0,0,0,0,0,0
03/2020,11,1,0,0,0,0,0,0,0,0,0,0
03/2020,14,1,0,0,0,0,0,0,0,0,0,0
03/2021,3,2,0,0,0,0,0,0,0,0,0,0
03/2021,5,1,0,0,0,0,0,0,0,0,0,0
03/2021,6,1,0,0,0,0,0,0,0,0,0,0
03/2021,7,1,0,0,0,0,0,0,0,0,0,0
03/2021,9,1,0,0,0,0,0,0,0,0,0,0
03/2021,19,2,0,0,0,0,0,0,0,0,0,0
03/2021,25,1,0,0,0,0,0,0,0,0,0,0
03/2022,1,1,0,0,0,0,0,0,0,0,0,0
03/2022,2,2,0,0,0,0,0,0,0,0,0,0
03/2022,3,2,0,0,0,0,0,0,0,0,0,0
03/2022,8,1,0,0,0,0,0,0,0,0,0,0
03/2022,11,1,0,0,0,0,0,0,0,0,0,0
03/2022,15,1,0,0,0,0,0,0,0,0,0,0
03/2022,16,1,0,0,0,0,0,0,0,0,0,0
03/2023,3,1,0,0,0,0,0,0,0,0,0,0
03/2023,4,1,0,0,0,0,0,0,0,0,0,0
03/2023,6,2,0,0,0,0,0,0,0,0,0,0
03/2023,8,1,0,0,0,0,0,0,0,0,0,0
03/2023,9,1,0,0,0,0,0,0,0,0,0,0
03/2023,12,2,0,0,0,0,0,0,0,0,0,0
03/2023,29,1,0,0,0,0,0,0,0,0,0,0
03/2023,37,1,0,0,0,0,0,0,0,0,0,0
03/2024,1,1,0,0,0,0,0,0,0,0,0,0
03/2024,2,2,0,0,0,0,0,0,0,0,0,0
03/2024,3,2,0,0,0,0,0,0,0,0,0,0
03/2024,4,1,0,0,0,0,0,0,0,0,0,0
03/2024,6,2,0,0,0,0,0,0,0,0,0,0
03/2024,9,1,0,0,0,0,0,0,0,0,0,0
03/2024,10,2,0,0,0,0,0,0,0,0,0,0
03/2024,15,1,0,0,0,0,0,0,0,0,0,0
03/2025,1,4,0,0,0,0,0,0,0,0,0,0
03/2025,3,1,0,0,0,0,0,0,0,0,0,0
03/2025,4,3,0,0,0,0,0,0,0,0,0,0
03/2025,7,1,0,0,0,0,0,0,0,0,0,0
03/2025,9,1,0,0,0,0,0,0,0,0,0,0
03/2025,10,1,0,0,0,0,0,0,0,0,0,0
03/2025,27,1,0,0,0,0,0,0,0,0,0,0
03/2026,1,1,0,0,0,0,0,0,0,0,0,0
03/2026,2,1,0,0,0,0,0,0,0,0,0,0
03/2026,3,2,0,0,0,0,0,0,0,0,0,0
03/2026,4,1,0,0,0,0,0,0,0,0,0,0
03/2026,6,4,0,0,0,0,0,0,0,0,0,0
03/2026,15,1,0,0,0,0,0,0,0,0,0,0
03/2026,16,1,0,0,0,0,0,0,0,0,0,0
03/2026,18,1,0,0,0,0,0,0,0,0,0,0
03/2026,21,1,0,0,0,0,0,0,0,0,0,0
04/1996,1,2,0,0,0,0,0,0,0,0,0,0
04/1996,3,1,0,0,0,0,0,0,0,0,0,0
04/1996,4,1,0,0,0,0,0,0,0,0,0,0
04/1996,7,1,0,0,0,0,0,0,0,0,0,0
04/1997,2,1,0,0,0,0,0,0,0,0,0,0
04/1997,3,1,0,0,0,0,0,0,0,0,0,0
04/1997,7,1,0,0,0,0,0,0,0,0,0,0
04/1997,12,1,0,0,0,0,0,0,0,0,0,0
04/1998,1,1,0,0,0,0,0,0,0,0,0,0
04/1998,4,1,0,0,0,0,0,0,0,0,0,0
04/1998,12,1,0,0,0,0,0,0,0,0,0,0
04/1998,18,1,0,0,0,0,0,0,0,0,0,0
04/1999,4,1,0,0,0,0,0,0,0,0,0,0
04/1999,6,1,0,0,0,0,0,0,0,0,0,0
04/1999,8,1,0,0,0,0,0,0,0,0,0,0
04/1999,21,1,0,0,0,0,0,0,0,0,0,0
04/2000,3,2,0,0,0,0,0,0,0,0,0,0
04/2000,6,1,0,0,0,0,0,0,0,0,0,0
04/2000,7,1,0,0,0,0,0,0,0,0,0,0
04/2000,14,1,0,0,0,0,0,0,0,0,0,0
04/2001,1,1,0,0,0,0,0,0,0,0,0,0
04/2001,2,1,0,0,0,0,0,0,0,0,0,0
04/2001,5,1,0,0,0,0,0,0,0,0,0,0
04/2001,17,1,0,0,0,0,0,0,0,0,0,0
04/2002,2,2,0,0,0,0,0,0,0,0,0,0
04/2002,5,1,0,0,0,0,0,0,0,0,0,0
04/2002,7,2,0,0,0,0,0,0,0,0,0,0
04/2002,10,1,0,0,0,0,0,0,0,0,0,0
04/2002,15,1,0,0,0,0,0,0,0,0,0,0
04/2002,19,1,0,0,0,0,0,0,0,0,0,0
04/2003,1,1,0,0,0,0,0,0,0,0,0,0
04/2003,2,1,0,0,0,0,0,0,0,0,0,0
04/2003,3,1,0,0,0,0,0,0,0,0,0,0
04/2003,4,1,0,0,0,0,0,0,0,0,0,0
04/2003,8,1,0,0,0,0,0,0,0,0,0,0
04/2003,11,1,0,0,0,0,0,0,0,0,0,0
04/2003,13,1,0,0,0,0,0,0,0,0,0,0
04/2003,15,1,0,0,0,0,0,0,0,0,0,0
04/2003,17,1,0,0,0,0,0,0,0,0,0,0
04/2004,4,1,0,0,0,0,0,0,0,0,0,0
04/2004,5,1,0,0,0,0,0,0,0,0,0,0
04/2004,7,1,0,0,0,0,0,0,0,0,0,0
04/2004,8,2,0,0,0,0,0,0,0,0,0,0
04/2004,9,1,0,0,0,0,0,0,0,0,0,0
04/2004,12,1,0,0,0,0,0,0,0,0,0,0
04/2004,15,1,0,0,0,0,0,0,0,0,0,0
04/2005,1,1,0,0,0,0,0,0,0,0,0,0
04/2005,3,1,0,0,0,0,0,0,0,0,0,0
04/2005,5,2,0,0,0,0,0,0,0,0,0,0
04/2005,6,1,0,0,0,0,0,0,0,0,0,0
04/2005,10,1,0,0,0,0,0,0,0,0,0,0
04/2005,14,1,0,0,0,0,0,0,0,0,0,0
04/2005,16,1,0,0,0,0,0,0,0,0,0,0
04/2005,35,1,0,0,0,0,0,0,0,0,0,0
04/2006,1,1,0,0,0,0,0,0,0,0,0,0
04/2006,2,1,0,0,0,0,0,0,0,0,0,0
04/2006,3,1,0,0,0,0,0,0,0,0,0,0
04/2006,4,3,0,0,0,0,0,0,0,0,0,0
04/2006,5,1,0,0,0,0,0,0,0,0,0,0
04/2006,12,1,0,0,0,0,0,0,0,0,0,0
04/2006,30,1,0,0,0,0,0,0,0,0,0,0
04/2007,2,3,0,0,0,0,0,0,0,0,0,0
04/2007,3,1,0,0,0,0,0,0,0,0,0,0
04/2007,4,1,0,0,0,0,0,0,0,0,0,0
04/2007,9,1,0,0,0,0,0,0,0,0,0,0
04/2007,11,1,0,0,0,0,0,0,0,0,0,0
04/2007,39,1,0,0,0,0,0,0,0,0,0,0
04/2008,2,2,0,0,0,0,0,0,0,0,0,0
04/2008,3,1,0,0,0,0,0,0,0,0,0,0
04/2008,5,1,0,0,0,0,0,0,0,0,0,0
04/2008,6,1,0,0,0,0,0,0,0,0,0,0
04/2008,7,1,0,0,0,0,0,0,0,0,0,0
04/2008,8,1,0,0,0,0,0,0,0,0,0,0
04/2008,15,1,0,0,0,0,0,0,0,0,0,0
04/2008,24,1,0,0,0,0,0,0,0,0,0,0
04/2009,1,1,0,0,0,0,0,0,0,0,0,0
04/2009,2,1,0,0,0,0,0,0,0,0,0,0
04/2009,4,2,0,0,0,0,0,0,0,0,0,0
04/2009,6,1,0,0,0,0,0,0,0,0,0,0
04/2009,7,1,0,0,0,0,0,0,0,0,0,0
04/2009,9,2,0,0,0,0,0,0,0,0,0,0
04/2009,25,1,0,0,0,0,0,0,0,0,0,0
04/2010,1,1,0,0,0,0,0,0,0,0,0,0
04/2010,2,1,0,0,0,0,0,0,0,0,0,0
04/2010,3,1,0,0,0,0,0,0,0,0,0,0
04/2010,4,1,0,0,0,0,0,0,0,0,0,0
04/2010,5,1,0,0,0,0,0,0,0,0,0,0
04/2010,6,2,0,0,0,0,0,0,0,0,0,0
04/2010,11,1,0,0,0,0,0,0,0,0,0,0
04/2010,20,1,0,0,0,0,0,0,0,0,0,0
04/2011,1,1,0,0,0,0,0,0,0,0,0,0
04/2011,2,1,0,0,0,0,0,0,0,0,0,0
04/2011,4,1,0,0,0,0,0,0,0,0,0,0
04/2011,5,1,0,0,0,0,0,0,0,0,0,0
04/2011,8,1,0,0,0,0,0,0,0,0,0,0
04/2011,12,1,0,0,0,0,0,0,0,0,0,0
04/2011,13,3,0,0,0,0,0,0,0,0,0,0
04/2012,2,3,0,0,0,0,0,0,0,0,0,0
04/2012,3,1,0,0,0,0,0,0,0,0,0,0
04/2012,5,2,0,0,0,0,0,0,0,0,0,0
04/2012,7,1,0,0,0,0,0,0,0,0,0,0
04/2012,11,1,0,0,0,0,0,0,0,0,0,0
04/2013,1,3,0,0,0,0,0,0,0,0,0,0
04/2013,4,3,0,0,0,0,0,0,0,0,0,0
04/2013,6,1,0,0,0,0,0,0,0,0,0,0
04/2013,17,1,0,0,0,0,0,0,0,0,0,0
04/2014,2,1,0,0,0,0,0,0,0,0,0,0
04/2014,4,3,0,0,0,0,0,0,0,0,0,0
04/2014,6,1,0,0,0,0,0,0,0,0,0,0
04/2014,7,1,0,0,0,0,0,0,0,0,0,0
04/2014,8,1,0,0,0,0,0,0,0,0,0,0
04/2014,23,1,0,0,0,0,0,0,0,0,0,0
04/2014,31,1,0,0,0,0,0,0,0,0,0,0
04/2015,1,3,0,0,0,0,0,0,0,0,0,0
04/2015,5,1,0,0,0,0,0,0,0,0,0,0
04/2015,8,1,0,0,0,0,0,0,0,0,0,0
04/2015,11,2,0,0,0,0,0,0,0,0,0,0
04/2015,20,1,0,0,0,0,0,0,0,0,0,0
04/2015,24,1,0,0,0,0,0,0,0,0,0,0
04/2016,1,2,0,0,0,0,0,0,0,0,0,0
04/2016,2,1,0,0,0,0,0,0,0,0,0,0
04/2016,5,1,0,0,0,0,0,0,0,0,0,0
04/2016,9,2,0,0,0,0,0,0,0,0,0,0
04/2016,11,1,0,0,0,0,0,0,0,0,0,0
04/2016,17,1,0,0,0,0,0,0,0,0,0,0
04/2016,20,1,0,0,0,0,0,0,0,0,0,0
04/2017,1,1,0,0,0,0,0,0,0,0,0,0
04/2017,4,1,0,0,0,0,0,0,0,0,0,0
04/2017,9,1,0,0,0,0,0,0,0,0,0,0
04/2017,10,1,0,0,0,0,0,0,0,0,0,0
04/2017,11,1,0,0,0,0,0,0,0,0,0,0
04/2017,12,1,0,0,0,0,0,0,0,0,0,0
04/2017,16,1,0,0,0,0,0,0,0,0,0,0
04/2017,20,1,0,0,0,0,0,0,0,0,0,0
04/2017,25,1,0,0,0,0,0,0,0,0,0,0
04/2018,4,1,0,0,0,0,0,0,0,0,0,0
04/2018,6,3,0,0,0,0,0,0,0,0,0,0
04/2018,7,1,0,0,0,0,0,0,0,0,0,0
04/2018,10,1,0,0,0,0,0,0,0,0,0,0
04/2018,18,1,0,0,0,0,0,0,0,0,0,0
04/2018,30,1,0,0,0,0,0,0,0,0,0,0
04/2019,2,1,0,0,0,0,0,0,0,0,0,0
04/2019,6,1,0,0,0,0,0,0,0,0,0,0
04/2019,7,2,0,0,0,0,0,0,0,0,0,0
04/2019,10,1,0,0,0,0,0,0,0,0,0,0
04/2019,14,1,0,0,0,0,0,0,0,0,0,0
04/2019,16,1,0,0,0,0,0,0,0,0,0,0
04/2019,17,1,0,0,0,0,0,0,0,0,0,0
04/2020,1,1,0,0,0,0,0,0,0,0,0,0
04/2020,4,2,0,0,0,0,0,0,0,0,0,0
04/2020,5,1,0,0,0,0,0,0,0,0,0,0
04/2020,9,2,0,0,0,0,0,0,0,0,0,0
04/2020,15,1,0,0,0,0,0,0,0,0,0,0
04/2020,27,1,0,0,0,0,0,0,0,0,0,0
04/2020,31,1,0,0,0,0,0,0,0,0,0,0
04/2021,1,1,0,0,0,0,0,0,0,0,0,0
04/2021,3,1,0,0,0,0,0,0,0,0,0,0
04/2021,4,1,0,0,0,0,0,0,0,0,0,0
04/2021,5,2,0,0,0,0,0,0,0,0,0,0
04/2021,6,1,0,0,0,0,0,0,0,0,0,0
04/2021,10,1,0,0,0,0,0,0,0,0,0,0
04/2021,14,1,0,0,0,0,0,0,0,0,0,0
04/2021,20,1,0,0,0,0,0,0,0,0,0,0
04/2021,31,1,0,0,0,0,0,0,0,0,0,0
04/2022,1,1,0,0,0,0,0,0,0,0,0,0
04/2022,2,1,0,0,0,0,0,0,0,0,0,0
04/2022,5,2,0,0,0,0,0,0,0,0,0,0
04/2022,8,2,0,0,0,0,0,0,0,0,0,0
04/2022,15,1,0,0,0,0,0,0,0,0,0,0
04/2022,20,1,0,0,0,0,0,0,0,0,0,0
04/2022,22,2,0,0,0,0,0,0,0,0,0,0
04/2023,1,1,0,0,0,0,0,0,0,0,0,0
04/2023,2,1,0,0,0,0,0,0,0,0,0,0
04/2023,3,1,0,0,0,0,0,0,0,0,0,0
04/2023,5,2,0,0,0,0,0,0,0,0,0,0
04/2023,10,2,0,0,0,0,0,0,0,0,0,0
04/2023,14,2,0,0,0,0,0,0,0,0,0,0
04/2024,5,2,0,0,0,0,0,0,0,0,0,0
04/2024,6,2,0,0,0,0,0,0,0,0,0,0
04/2024,7,3,0,0,0,0,0,0,0,0,0,0
04/2024,9,1,0,0,0,0,0,0,0,0,0,0
04/2024,10,1,0,0,0,0,0,0,0,0,0,0
04/2024,12,1,0,0,0,0,0,0,0,0,0,0
04/2024,14,1,0,0,0,0,0,0,0,0,0,0
04/2024,16,2,0,0,0,0,0,0,0,0,0,0
04/2025,1,1,0,0,0,0,0,0,0,0,0,0
04/2025,2,2,0,0,0,0,0,0,0,0,0,0
04/2025,3,2,0,0,0,0,0,0,0,0,0,0
04/2025,4,1,0,0,0,0,0,0,0,0,0,0
04/2025,5,2,0,0,0,0,0,0,0,0,0,0
04/2025,6,1,0,0,0,0,0,0,0,0,0,0
04/2025,12,1,0,0,0,0,0,0,0,0,0,0
04/2025,13,1,0,0,0,0,0,0,0,0,0,0
04/2026,1,2,0,0,0,0,0,0,0,0,0,0
04/2026,3,1,0,0,0,0,0,0,0,0,0,0
04/2026,4,2,0,0,0,0,0,0,0,0,0,0
04/2026,7,1,0,0,0,0,0,0,0,0,0,0
04/2026,8,1,0,0,0,0,0,0,0,0,0,0
04/2026,9,1,0,0,0,0,0,0,0,0,0,0
04/2026,14,1,0,0,0,0,0,0,0,0,0,0
04/2026,15,1,0,0,0,0,0,0,0,0,0,0
04/2026,22,1,0,0,0,0,0,0,0,0,0,0
05/1996,4,2,0,0,0,0,0,0,0,0,0,0
05/1996,8,1,0,0,0,0,0,0,0,0,0,0
05/1996,15,1,0,0,0,0,0,0,0,0,0,0
05/1997,6,1,0,0,0,0,0,0,0,0,0,0
05/1997,8,2,0,0,0,0,0,0,0,0,0,0
05/1997,9,1,0,0,0,0,0,0,0,0,0,0
05/1998,4,1,0,0,0,0,0,0,0,0,0,0
05/1998,5,1,0,0,0,0,0,0,0,0,0,0
05/1998,6,1,0,0,0,0,0,0,0,0,0,0
05/1998,7,1,0,0,0,0,0,0,0,0,0,0
05/1998,20,1,0,0,0,0,0,0,0,0,0,0
05/1999,1,2,0,0,0,0,0,0,0,0,0,0
05/1999,2,1,0,0,0,0,0,0,0,0,0,0
05/1999,10,1,0,0,0,0,0,0,0,0,0,0
05/1999,12,1,0,0,0,0,0,0,0,0,0,0
05/2000,12,1,0,0,0,0,0,0,0,0,0,0
05/2000,13,2,0,0,0,0,0,0,0,0,0,0
05/2000,23,1,0,0,0,0,0,0,0,0,0,0
05/2001,5,1,0,0,0,0,0,0,0,0,0,0
05/2001,9,1,0,0,0,0,0,0,0,0,0,0
05/2001,10,1,0,0,0,0,0,0,0,0,0,0
05/2001,14,1,0,0,0,0,0,0,0,0,0,0
05/2002,5,1,0,0,0,0,0,0,0,0,0,0
05/2002,7,1,0,0,0,0,0,0,0,0,0,0
05/2002,12,1,0,0,0,0,0,0,0,0,0,0
05/2002,13,1,0,0,0,0,0,0,0,0,0,0
05/2002,16,1,0,0,0,0,0,0,0,0,0,0
05/2002,19,2,0,0,0,0,0,0,0,0,0,0
05/2002,23,1,0,0,0,0,0,0,0,0,0,0
05/2003,1,1,0,0,0,0,0,0,0,0,0,0
05/2003,2,1,0,0,0,0,0,0,0,0,0,0
05/2003,6,1,0,0,0,0,0,0,0,0,0,0
05/2003,8,2,0,0,0,0,0,0,0,0,0,0
05/2003,11,1,0,0,0,0,0,0,0,0,0,0
05/2003,15,1,0,0,0,0,0,0,0,0,0,0
05/2003,17,1,0,0,0,0,0,0,0,0,0,0
05/2003,19,1,0,0,0,0,0,0,0,0,0,0
05/2004,1,1,0,0,0,0,0,0,0,0,0,0
05/2004,2,1,0,0,0,0,0,0,0,0,0,0
05/2004,5,1,0,0,0,0,0,0,0,0,0,0
05/2004,6,2,0,0,0,0,0,0,0,0,0,0
05/2004,7,1,0,0,0,0,0,0,0,0,0,0
05/2004,10,1,0,0,0,0,0,0,0,0,0,0
05/2004,11,1,0,0,0,0,0,0,0,0,0,0
05/2004,16,1,0,0,0,0,0,0,0,0,0,0
05/2005,1,4,0,0,0,0,0,0,0,0,0,0
05/2005,4,2,0,0,0,0,0,0,0,0,0,0
05/2005,7,2,0,0,0,0,0,0,0,0,0,0
05/2006,1,2,0,0,0,0,0,0,0,0,0,0
05/2006,3,2,0,0,0,0,0,0,0,0,0,0
05/2006,4,1,0,0,0,0,0,0,0,0,0,0
05/2006,9,1,0,0,0,0,0,0,0,0,0,0
05/2006,12,1,0,0,0,0,0,0,0,0,0,0
05/2006,13,1,0,0,0,0,0,0,0,0,0,0
05/2006,15,1,0,0,0,0,0,0,0,0,0,0
05/2007,1,1,0,0,0,0,0,0,0,0,0,0
05/2007,5,1,0,0,0,0,0,0,0,0,0,0
05/2007,8,2,0,0,0,0,0,0,0,0,0,0
05/2007,10,1,0,0,0,0,0,0,0,0,0,0
05/2007,15,1,0,0,0,0,0,0,0,0,0,0
05/2007,21,1,0,0,0,0,0,0,0,0,0,0
05/2007,23,1,0,0,0,0,0,0,0,0,0,0
05/2007,27,1,0,0,0,0,0,0,0,0,0,0
05/2008,1,3,0,0,0,0,0,0,0,0,0,0
05/2008,4,1,0,0,0,0,0,0,0,0,0,0
05/2008,5,2,0,0,0,0,0,0,0,0,0,0
05/2008,12,1,0,0,0,0,0,0,0,0,0,0
05/2008,13,1,0,0,0,0,0,0,0,0,0,0
05/2008,15,1,0,0,0,0,0,0,0,0,0,0
05/2009,3,2,0,0,0,0,0,0,0,0,0,0
05/2009,4,1,0,0,0,0,0,0,0,0,0,0
05/2009,5,3,0,0,0,0,0,0,0,0,0,0
05/2009,8,1,0,0,0,0,0,0,0,0,0,0
05/2009,9,1,0,0,0,0,0,0,0,0,0,0
05/2009,10,1,0,0,0,0,0,0,0,0,0,0
05/2010,1,1,0,0,0,0,0,0,0,0,0,0
05/2010,2,1,0,0,0,0,0,0,0,0,0,0
05/2010,5,2,0,0,0,0,0,0,0,0,0,0
05/2010,11,1,0,0,0,0,0,0,0,0,0,0
05/2010,12,1,0,0,0,0,0,0,0,0,0,0
05/2010,18,1,0,0,0,0,0,0,0,0,0,0
05/2010,33,1,0,0,0,0,0,0,0,0,0,0
05/2011,2,1,0,0,0,0,0,0,0,0,0,0
05/2011,4,1,0,0,0,0,0,0,0,0,0,0
05/2011,6,1,0,0,0,0,0,0,0,0,0,0
05/2011,8,2,0,0,0,0,0,0,0,0,0,0
05/2011,10,1,0,0,0,0,0,0,0,0,0,0
05/2011,11,1,0,0,0,0,0,0,0,0,0,0
05/2011,20,1,0,0,0,0,0,0,0,0,0,0
05/2012,1,1,0,0,0,0,0,0,0,0,0,0
05/2012,2,1,0,0,0,0,0,0,0,0,0,0
05/2012,4,2,0,0,0,0,0,0,0,0,0,0
05/2012,7,1,0,0,0,0,0,0,0,0,0,0
05/2012,12,1,0,0,0,0,0,0,0,0,0,0
05/2012,18,1,0,0,0,0,0,0,0,0,0,0
05/2012,22,1,0,0,0,0,0,0,0,0,0,0
05/2012,27,1,0,0,0,0,0,0,0,0,0,0
05/2013,1,1,0,0,0,0,0,0,0,0,0,0
05/2013,2,1,0,0,0,0,0,0,0,0,0,0
05/2013,4,3,0,0,0,0,0,0,0,0,0,0
05/2013,6,2,0,0,0,0,0,0,0,0,0,0
05/2013,7,1,0,0,0,0,0,0,0,0,0,0
05/2013,14,1,0,0,0,0,0,0,0,0,0,0
05/2014,1,1,0,0,0,0,0,0,0,0,0,0
05/2014,2,1,0,0,0,0,0,0,0,0,0,0
05/2014,3,1,0,0,0,0,0,0,0,0,0,0
05/2014,5,1,0,0,0,0,0,0,0,0,0,0
05/2014,8,2,0,0,0,0,0,0,0,0,0,0
05/2014,9,1,0,0,0,0,0,0,0,0,0,0
05/2014,13,1,0,0,0,0,0,0,0,0,0,0
05/2014,29,1,0,0,0,0,0,0,0,0,0,0
05/2015,1,1,0,0,0,0,0,0,0,0,0,0
05/2015,3,2,0,0,0,0,0,0,0,0,0,0
05/2015,7,2,0,0,0,0,0,0,0,0,0,0
05/2015,12,1,0,0,0,0,0,0,0,0,0,0
05/2015,15,1,0,0,0,0,0,0,0,0,0,0
05/2015,17,2,0,0,0,0,0,0,0,0,0,0
05/2015,25,1,0,0,0,0,0,0,0,0,0,0
05/2016,1,2,0,0,0,0,0,0,0,0,0,0
05/2016,2,1,0,0,0,0,0,0,0,0,0,0
05/2016,3,1,0,0,0,0,0,0,0,0,0,0
05/2016,5,1,0,0,0,0,0,0,0,0,0,0
05/2016,8,1,0,0,0,0,0,0,0,0,0,0
05/2016,9,1,0,0,0,0,0,0,0,0,0,0
05/2016,17,1,0,0,0,0,0,0,0,0,0,0
05/2016,19,1,0,0,0,0,0,0,0,0,0,0
05/2017,1,1,0,0,0,0,0,0,0,0,0,0
05/2017,2,3,0,0,0,0,0,0,0,0,0,0
05/2017,3,1,0,0,0,0,0,0,0,0,0,0
05/2017,4,1,0,0,0,0,0,0,0,0,0,0
05/2017,5,1,0,0,0,0,0,0,0,0,0,0
05/2017,8,1,0,0,0,0,0,0,0,0,0,0
05/2017,10,2,0,0,0,0,0,0,0,0,0,0
05/2018,6,3,0,0,0,0,0,0,0,0,0,0
05/2018,7,2,0,0,0,0,0,0,0,0,0,0
05/2018,10,1,0,0,0,0,0,0,0,0,0,0
05/2018,14,2,0,0,0,0,0,0,0,0,0,0
05/2018,15,1,0,0,0,0,0,0,0,0,0,0
05/2018,21,1,0,0,0,0,0,0,0,0,0,0
05/2019,2,2,0,0,0,0,0,0,0,0,0,0
05/2019,7,1,0,0,0,0,0,0,0,0,0,0
05/2019,8,2,0,0,0,0,0,0,0,0,0,0
05/2019,17,1,0,0,0,0,0,0,0,0,0,0
05/2019,21,1,0,0,0,0,0,0,0,0,0,0
05/2019,23,1,0,0,0,0,0,0,0,0,0,0
05/2019,26,1,0,0,0,0,0,0,0,0,0,0
05/2020,1,1,0,0,0,0,0,0,0,0,0,0
05/2020,2,1,0,0,0,0,0,0,0,0,0,0
05/2020,7,2,0,0,0,0,0,0,0,0,0,0
05/2020,9,1,0,0,0,0,0,0,0,0,0,0
05/2020,10,1,0,0,0,0,0,0,0,0,0,0
05/2020,12,1,0,0,0,0,0,0,0,0,0,0
05/2020,14,1,0,0,0,0,0,0,0,0,0,0
05/2020,18,1,0,0,0,0,0,0,0,0,0,0
